GeneID,Symbol,Score,P-value
29802,VPREB3,0.726689735,0.892859205
54534,MRPL50,0.021447847,0.892934737
9056,SLC7A7,0.059229731,0.89300704
51560,RAB6B,-0.108291887,0.893058215
23786,BCL2L13,0.074545192,0.893250251
23175,LPIN1,-0.258131823,0.893313605
5229,PGGT1B,0.081147567,0.89345406
388561,ZNF761,-0.57913497,0.893492588
54796,BNC2,0.867030474,0.893513264
10514,MYBBP1A,0.031488247,0.893529033
27079,RPUSD2,0.082532061,0.893800157
56256,SERTAD4,-0.16200444,0.893825163
55835,CENPJ,0.164566892,0.893911266
83879,CDCA7,-0.068644011,0.894023553
29928,TIMM22,0.075628175,0.894041839
25858,CATSPERZ,-0.816119527,0.894155423
339965,CCDC158,-0.640599842,0.894189172
221710,SMIM13,-0.002219534,0.894229495
55279,ZNF654,-0.189763985,0.894229794
64083,GOLPH3,-0.005076093,0.894326026
58513,EPS15L1,0.123790559,0.894541642
3091,HIF1A,0.049125054,0.894584009
6617,SNAPC1,0.03985816,0.894605896
29115,SAP30BP,0.129541259,0.894752558
7579,ZSCAN20,0.277086035,0.89484596
2306,FOXD2,0.066538097,0.894978883
84002,B3GNT5,0.179316684,0.895095696
83746,L3MBTL2,0.179994049,0.895190623
4008,LMO7,0.090681557,0.895256797
26575,RGS17,-0.048709752,0.895275968
80198,MUS81,0.362443836,0.895304242
58493,INIP,-0.136226519,0.895312634
788,SLC25A20,-0.11053843,0.89543982
80008,TMEM156,-1.03833492,0.895471976
150921,TCF23,-0.409567843,0.895474479
339287,MSL1,0.038166778,0.89556067
8439,NSMAF,0.137511163,0.89580173
4860,PNP,0.011306015,0.895941867
23137,SMC5,-0.122182849,0.896020113
80862,POLR1HASP,-0.13365914,0.896143123
4072,EPCAM,-2.963835259,0.896145736
85865,GTPBP10,-0.262053981,0.89614981
55667,DENND4C,-0.140342549,0.896174116
9032,TM4SF5,-0.000330821,0.896262853
1506,CTRL,-1.669568836,0.896269725
115950,ZNF653,0.042982335,0.896516981
8941,CDK5R2,0.078667961,0.896602851
342979,PALM3,-0.085884559,0.896664682
55128,TRIM68,-0.390534032,0.896757096
57700,FHIP2A,0.064532196,0.896811785
92797,HELB,0.149050839,0.896832528
6594,SMARCA1,-0.078166553,0.896964633
340286,CFAP144P1,0.595687303,0.896968143
7469,NELFA,0.002712234,0.896977907
83608,C18ORF21,0.428850532,0.897000148
55631,LRRC40,-0.074196017,0.897166201
27294,DHDH,-0.855903618,0.89733646
51496,CTDSPL2,-0.088162175,0.897470428
399949,HOATZ,0.647632302,0.897483818
8786,RGS11,-0.924157928,0.89755436
400668,PRSS57,0.832178961,0.897702816
10254,STAM2,-0.072758296,0.89779665
1716,DGUOK,0.111404253,0.897849548
84901,NFATC2IP,0.164161661,0.897851143
262,AMD1,0.362813658,0.897876809
5970,RELA,-0.124119483,0.897893238
5101,PCDH9,0.026853824,0.897993284
55665,URGCP,0.076911341,0.898001136
23401,FRAT2,0.025203551,0.898016011
126755,LRRC38,-1.144061247,0.898100536
27109,DMAC2L,0.401841403,0.898164366
7156,TOP3A,0.163692937,0.898348602
338773,TMEM119,0.874999867,0.898653195
126432,RINL,-0.256563493,0.898660748
401541,CENPP,0.43112057,0.898680873
56123,PCDHB13,0.059824864,0.898720303
163081,ZNF567,0.005446484,0.89873459
5595,MAPK3,0.117305258,0.898748797
11252,PACSIN2,0.029771863,0.898780111
162,AP1B1,0.068514531,0.898980175
23252,OTUD3,0.040634033,0.899235183
55295,KLHL26,-0.00753143,0.899307289
2868,GRK4,0.115297321,0.899379742
9903,KLHL21,-0.174208787,0.899434675
51281,ANKMY1,-1.051283771,0.899601534
284904,SEC14L4,-0.669539894,0.899603691
196513,DCP1B,0.268552525,0.899677365
337876,CHSY3,-0.082754959,0.899687306
260293,CYP4X1,-0.064696467,0.89972568
1008,CDH10,0.053744524,0.899747475
10973,ASCC3,-0.189048049,0.899750582
9445,ITM2B,0.031631235,0.899813478
23232,TBC1D12,-0.004516654,0.899832613
2873,GPS1,-0.005666966,0.899939371
51013,EXOSC1,-0.125178051,0.899968305
79414,LRFN3,-0.09212819,0.900078725
57094,CPA6,-2.683453984,0.900183601
55222,LRRC20,-0.106197057,0.90024234
81488,POLR2M,0.021485762,0.900270599
146059,CDAN1,-0.230306782,0.900307271
2900,GRIK4,-0.237514489,0.900543817
60528,ELAC2,0.126915705,0.900623505
6716,SRD5A2,-1.901325648,0.900739727
23650,TRIM29,0.241662459,0.900908817
5872,RAB13,0.416278054,0.900982759
54165,DCUN1D1,0.134483227,0.901017857
5979,RET,0.039124916,0.901221705
729830,FHIP1A,0.351312757,0.901232392
646851,FAM227A,0.171603577,0.901248823
166614,DCLK2,-0.156868245,0.901267477
123228,SENP8,-0.139835478,0.901361139
9364,RAB28,0.069347785,0.901414286
57198,ATP8B2,-0.170476224,0.901426421
126393,HSPB6,-1.093725532,0.901597167
80071,CCDC15,0.240400693,0.901826599
286262,TPRN,0.069440723,0.902064323
5711,PSMD5,0.155441732,0.902142294
80853,KDM7A,-0.19535958,0.902159819
125476,INO80C,-0.079339503,0.902167829
55300,PI4K2B,-0.082967127,0.902243366
64769,MEAF6,-0.051155787,0.902358043
55806,HR,0.315986679,0.902614056
5618,PRLR,-0.375035301,0.902708799
6487,ST3GAL3,0.016920971,0.902715745
23729,SHPK,-0.373814535,0.902722287
29800,ZDHHC1,0.191489049,0.902734404
50509,COL5A3,-0.325605299,0.902828105
25974,MMACHC,0.12309629,0.902872292
91419,ATP23,-0.304032467,0.902874542
378884,NHLRC1,-0.14652308,0.902889671
57703,CWC22,-0.006916035,0.903015663
23163,GGA3,-0.098981314,0.903097766
79780,CCDC82,-0.302050625,0.903186492
22883,CLSTN1,-0.057748037,0.90322878
124491,TMEM170A,-0.108885865,0.903339794
25917,THUMPD3,0.182155298,0.903348994
79047,KCTD15,0.187717454,0.903377887
79828,METTL8,-0.20010349,0.903478146
5341,PLEK,-0.540737131,0.903713361
79980,DSN1,-0.265476579,0.903720177
154664,ABCA13,-0.066051728,0.903808334
64783,RBM15,-0.200939453,0.903978453
9675,TTI1,-0.144029302,0.903982315
2648,KAT2A,0.022919679,0.904017483
4065,LY75,-0.375537847,0.904354298
79763,ISOC2,-0.057245222,0.904568995
3187,HNRNPH1,0.021984228,0.904906317
139599,MAGEE2,-0.236765971,0.904945903
9963,SLC23A1,-2.296023743,0.904954975
55738,ARFGAP1,-0.030945794,0.905123919
9274,BCL7C,0.269723191,0.9051463
115286,SLC25A26,0.152069033,0.905183143
8497,PPFIA4,-0.280750161,0.905223328
121601,ANO4,-0.336646258,0.905282399
84725,PLEKHA8,-0.101464636,0.905518325
26231,FBXL9P,0.094243754,0.905791331
389058,SP5,-1.128153827,0.905846882
114885,OSBPL11,0.147751679,0.905888658
445,ASS1,0.049758333,0.905902496
55505,NOP10,0.046891742,0.905961201
9830,TRIM14,0.212453042,0.906019149
1810,DR1,-0.044518162,0.906109946
5981,RFC1,0.091384684,0.906152449
9988,DMTF1,0.045757614,0.906294414
10536,P3H3,0.0265752,0.906299174
9117,SEC22C,0.08409512,0.90634364
7760,ZNF213,0.213136921,0.906376627
155185,AMZ1,-0.223606946,0.90641954
2589,GALNT1,0.003105855,0.906523633
345778,MTX3,-0.020468267,0.906695618
643236,TMEM72,0.487228625,0.906773215
51635,DHRS7,0.40536023,0.906848668
402415,XKRX,-0.627948861,0.906875025
51009,DERL2,0.146335498,0.906901582
54894,RNF43,0.086741514,0.906937017
4242,MFNG,-0.631510079,0.906974635
154043,CNKSR3,-0.006896634,0.907239536
200424,TET3,-0.141907593,0.907279977
388730,TMEM81,-0.464211411,0.907588603
60490,PPCDC,-0.148912684,0.907662083
9900,SV2A,-0.083923873,0.907764159
8930,MBD4,0.256085788,0.907995074
1600,DAB1,0.113689491,0.908056842
25961,NUDT13,-0.063369785,0.908173572
55331,ACER3,0.472399181,0.908290989
6094,ROM1,-0.078923317,0.908332518
51474,LIMA1,-0.016637952,0.908334604
200312,RNF215,-0.175310156,0.908573151
222487,ADGRG3,-0.643630052,0.908573276
85364,ZCCHC3,0.037224478,0.908622925
78995,HROB,-0.890880095,0.908733613
79789,CLMN,-0.17404856,0.908736892
9572,NR1D1,0.004450159,0.908826406
122481,AK7,0.867281912,0.908826491
2720,GLB1,0.115859032,0.908964115
9853,RUSC2,-0.0630065,0.909158442
5863,RGL2,-0.262395943,0.909173488
25852,ARMC8,0.007817159,0.909182555
10766,TOB2,0.252067985,0.909437601
51287,COA4,-0.452462017,0.909462498
3770,KCNJ14,-1.841713666,0.909522509
171389,NLRP6,-1.669607732,0.909529662
9585,KIF20B,-4.520235922,0.909601492
84301,DDI2,-0.093761404,0.909689415
27292,DIMT1,-0.011020183,0.909828345
51171,HSD17B14,-1.095827602,0.910091747
26145,IRF2BP1,0.069597302,0.910214746
84640,USP38,-0.033385223,0.910237789
6775,STAT4,-1.283243486,0.910242118
88455,ANKRD13A,-0.159808457,0.910271458
80018,NAA25,-0.08949202,0.910438482
5799,PTPRN2,0.054614079,0.910738098
79571,GCC1,0.027715969,0.910753836
11107,PRDM5,0.011740291,0.910769668
60625,DHX35,-0.603139227,0.910780199
7450,VWF,-1.122605318,0.910882215
64410,KLHL25,0.096521433,0.910969326
55610,VPS50,0.069910714,0.911119968
83932,SPRTN,-0.124215343,0.911274654
116328,C8ORF34,-0.129127872,0.911282803
56265,CPXM1,-0.225344822,0.91151469
27347,STK39,-0.055293931,0.911625992
389203,SMIM20,0.102119814,0.911655998
153733,CCDC112,0.277001595,0.911672926
83549,UCK1,0.161094189,0.91173052
7584,ZNF35,0.130979198,0.911892549
54502,RBM47,0.096570272,0.911897004
5470,PPEF2,1.032435,0.911941625
6745,SSR1,0.020874688,0.912051948
115704,EVI5L,0.031506759,0.9120648
151194,METTL21A,-0.015137996,0.912506757
221061,FAM171A1,-0.001446427,0.912512656
55094,GPATCH1,0.034971866,0.912576273
55343,SLC35C1,0.079076102,0.912634442
57017,COQ9,-0.016540691,0.91264779
10051,SMC4,0.020566464,0.912692477
4809,SNU13,-0.132290944,0.912769557
8549,LGR5,-0.17214437,0.912780645
54938,SARS2,0.196637984,0.912786762
110599564,EEF1AKMT4,-0.907440369,0.912843508
245711,SPDYA,-0.549234494,0.913286842
6645,SNTB2,0.233263047,0.913383291
8501,SLC43A1,-0.832532599,0.913510284
51071,DERA,-0.233077079,0.913540254
79651,RHBDF2,-0.605978704,0.913547804
1398,CRK,0.152242769,0.913618554
23431,AP4E1,-0.375993301,0.913628747
79969,ATAT1,0.2187329,0.913633643
158835,AWAT2,-1.546097236,0.913663505
9637,FEZ2,-0.04463441,0.913731857
256979,SUN3,0.766397573,0.913773348
479,ATP12A,0.078685871,0.913835975
84875,PARP10,0.03170634,0.913913941
408,ARRB1,-0.062217317,0.913993773
79666,PLEKHF2,0.10243442,0.914035978
84516,DCTN5,0.119573209,0.914110174
1746,DLX2,-0.542342884,0.91413071
27043,PELP1,0.053043289,0.914291875
57600,FNIP2,-0.149260031,0.914309554
9185,REPS2,-0.024556317,0.91439048
6428,SRSF3,0.17567416,0.914441119
55717,WDR11,0.128207782,0.91473019
151516,ASPRV1,-0.62700065,0.914790236
9554,SEC22B,0.03602662,0.914827855
399697,CTXN2,-0.156204896,0.91488102
631,BFSP1,0.179315017,0.914908208
79188,TMEM43,0.000904981,0.914917044
1213,CLTC,-0.022540068,0.914972625
10715,CERS1,-0.001285208,0.915010784
5771,PTPN2,-0.164533062,0.915066965
2016,EMX1,0.242055943,0.915177806
2852,GPER1,-1.296198424,0.915509748
57642,COL20A1,-0.085050376,0.915572125
353376,TICAM2,-2.183044833,0.915948345
51517,NCKIPSD,0.014722132,0.915960507
51657,STYXL1,1.826350664,0.916129974
29028,ATAD2,-0.225881538,0.916250214
157869,SBSPON,0.791080486,0.916524525
55589,BMP2K,0.105143899,0.916738115
51380,CSAD,0.227051565,0.916799589
51599,LSR,-0.950420031,0.91687707
54482,TRMT13,0.013370175,0.916972495
55088,CCDC186,0.164681105,0.91705306
58472,SQOR,1.373434705,0.917177581
22976,PAXIP1,0.04710194,0.917191686
84826,SFT2D3,0.028848863,0.917444071
30837,SOCS7,0.080680111,0.917483779
83986,FAM234A,0.182716134,0.917522688
55281,TMEM140,-0.244751507,0.917562123
5271,SERPINB8,-0.308258197,0.917583247
221393,ADGRF4,-0.658465933,0.917718275
317649,EIF4E3,-0.06930978,0.917737033
11270,NRM,-0.897197319,0.917844626
23551,RASD2,-0.435704421,0.917862235
373863,DND1,-0.187087922,0.917910756
8986,RPS6KA4,0.04515871,0.917918763
56666,PANX2,-0.044942584,0.918021178
84524,ZC3H8,0.034230422,0.918079813
146434,ZNF597,-0.296770434,0.918092665
6782,HSPA13,0.171909994,0.918412161
1829,DSG2,-0.069575861,0.918487441
27042,UTP25,0.150912563,0.91857567
57732,ZFYVE28,-0.074458546,0.918606107
51460,SFMBT1,-0.158128991,0.918643883
11335,CBX3,0.173803693,0.918663129
57661,PHRF1,-0.008140619,0.918701122
953,ENTPD1,-0.05674278,0.918726073
116844,LRG1,0.110559441,0.918755474
9423,NTN1,-0.080974996,0.918839135
55741,EDEM2,-0.139547955,0.918906704
83550,GPR101,-0.498568352,0.919265382
79656,BEND5,-0.517361822,0.91927756
57336,ZNF287,0.285875512,0.919434067
57570,TRMT5,0.236128077,0.919446843
81566,CSRNP2,-0.152265892,0.919465235
89910,UBE3B,-0.002941284,0.919522983
222194,RSBN1L,0.062902764,0.919529808
65061,CDK15,-0.382949362,0.919587239
26995,TRUB2,0.067833011,0.91971226
91392,ZNF502,0.341800303,0.919872404
5660,PSAP,0.03688254,0.919959509
51185,CRBN,0.045818674,0.92019141
83667,SESN2,-0.040698635,0.920237727
7535,ZAP70,-0.882053629,0.920353841
401944,LDLRAD2,-0.474308869,0.920565398
84939,PWWP3A,-0.040204391,0.920573925
51129,ANGPTL4,-1.841019534,0.920635385
8973,CHRNA6,-2.216562921,0.92084454
79595,SAP130,0.031744978,0.920924148
64710,NUCKS1,0.029202173,0.921328379
64802,NMNAT1,-0.283384148,0.921552486
11279,KLF8,-0.048241186,0.921556957
9700,ESPL1,-1.759991227,0.921690518
64848,YTHDC2,0.158895232,0.921861417
157570,ESCO2,-0.983457493,0.922083782
124446,TMEM219,0.0168265,0.922090859
221,ALDH3B1,-0.154600739,0.922094514
5212,VIT,0.739201362,0.922099091
79178,THTPA,0.019997282,0.922377227
374768,SPEM1,-1.248280242,0.922383505
6612,SUMO3,0.030701805,0.922408805
26959,HBP1,0.253976876,0.922521604
79575,ABHD8,0.055703436,0.92259384
2912,GRM2,-1.019120845,0.922649301
51256,TBC1D7,0.088803913,0.922667808
8900,CCNA1,0.023520767,0.922728046
54908,SPDL1,0.136287927,0.922798719
387707,CC2D2B,0.22676343,0.922829909
57606,SLAIN2,0.071538398,0.922937453
1124,CHN2,-0.030550219,0.923134923
55503,TRPV6,0.056218425,0.923182887
64858,DCLRE1B,0.318687994,0.923196519
6865,TACR2,1.342206439,0.923372915
7005,TEAD3,-0.041387746,0.923462735
150248,C22ORF15,0.397380804,0.923493913
64084,CLSTN2,-0.126569385,0.923534668
337867,UBAC2,0.001434139,0.923649512
27033,ZBTB32,-0.056117806,0.923651388
84132,USP42,0.078844168,0.92395063
29893,PSMC3IP,0.326649866,0.92408788
199857,ALG14,0.378101405,0.924346186
10383,TUBB4B,0.344582173,0.924416604
27197,GPR82,0.546948455,0.924442673
9738,CCP110,0.180269501,0.924456507
8825,LIN7A,-0.092042985,0.92446453
199692,ZNF627,0.190778358,0.924495741
119559,SFXN4,0.145720806,0.924555998
84456,L3MBTL3,-0.048083982,0.924609144
2213,FCGR2B,-1.086328086,0.924666128
154215,NKAIN2,0.112999302,0.924927722
2180,ACSL1,-0.153216141,0.925011397
4239,MFAP4,-0.170665679,0.925221338
115123,MARCHF3,0.394601589,0.925249293
124274,GPR139,0.381337638,0.92541207
84190,METTL25,-0.531991409,0.925465501
7852,CXCR4,0.345150044,0.92551113
1457,CSNK2A1,-0.017398183,0.925707003
7137,TNNI3,-0.033986042,0.925866359
154791,FMC1,0.083360385,0.925944082
10121,ACTR1A,0.112103245,0.925963264
84970,C1ORF94,0.063049643,0.92605685
127018,LYPLAL1,0.056558593,0.926230674
55720,TSR1,0.175130248,0.926231483
92312,MEX3A,0.091072262,0.92637458
7353,UFD1,0.095446409,0.92638008
387521,PEDS1,0.062635617,0.926400609
3682,ITGAE,-1.611833631,0.926400649
5224,PGAM2,-0.550301468,0.926402243
64222,TOR3A,0.185267622,0.926436449
253012,HEPACAM2,0.174862932,0.926445663
5623,PSPN,0.71208845,0.926535231
1789,DNMT3B,0.552840465,0.926595393
55891,LENEP,0.149039512,0.926608813
26035,GLCE,-0.235638398,0.926661711
5893,RAD52,-0.615842117,0.926664656
643008,SMIM5,0.144009519,0.926819277
7030,TFE3,0.09655472,0.927058979
79649,MAP7D3,-0.211535618,0.927075632
9129,PRPF3,0.089893539,0.927130916
23081,KDM4C,0.230909671,0.927137832
54927,CHCHD3,-0.027102336,0.927202963
51614,ERGIC3,0.165305888,0.927318433
84256,FLYWCH1,0.110383696,0.927343281
10165,SLC25A13,-0.752879462,0.927391342
58489,ABHD17C,0.107893346,0.92754407
135112,NCOA7,0.061022176,0.927678422
80351,TNKS2,-0.082443606,0.927799197
63894,VIPAS39,0.16093554,0.927894362
90678,LRSAM1,0.046258893,0.928020114
3759,KCNJ2,-0.235284944,0.928237681
10594,PRPF8,0.156679057,0.928246549
54997,TESC,0.014126054,0.928378166
2356,FPGS,-0.139474767,0.928385173
23245,ASTN2,-0.068569659,0.928520478
56987,BBX,-0.115141424,0.92876045
203190,LGI3,-0.371579692,0.928765598
23426,GRIP1,-0.093615866,0.929049119
25847,ANAPC13,0.118245672,0.929051744
10379,IRF9,0.077169958,0.929174026
3895,KTN1,0.093503617,0.929287755
152100,CMC1,-0.056355038,0.929383334
145226,RDH12,-0.163379884,0.929496809
83595,SOX7,0.290509452,0.929529354
210,ALAD,-0.216934616,0.929537758
54498,SMOX,0.044882785,0.929877103
113174,SAAL1,0.568381384,0.929935516
55250,ELP2,0.121203293,0.930119791
56112,PCDHGA3,0.050188698,0.930144808
29888,STRN4,0.08056736,0.930288896
23370,ARHGEF18,0.005062261,0.930362654
4520,MTF1,0.051597724,0.930437282
7866,IFRD2,-0.419454347,0.930443819
5291,PIK3CB,-0.039605896,0.930496527
51006,SLC35C2,0.290376138,0.930642248
51025,PAM16,-1.199250376,0.930684737
153218,SPINK13,-0.887890912,0.930717959
28960,DCPS,0.246687321,0.930756449
374946,DRAXIN,-0.05540184,0.930858822
84885,ZDHHC12,0.155165177,0.930914375
6886,TAL1,0.108514265,0.930957256
7158,TP53BP1,0.036194144,0.931052504
8131,NPRL3,-0.103471782,0.93118286
23456,ABCB10,0.114347898,0.931225331
9726,ZNF646,0.184666407,0.931331955
92270,ATP6AP1L,-0.271800419,0.931357286
80332,ADAM33,-0.407307854,0.931397464
80005,DOCK5,-0.07756755,0.931635088
644168,DRGX,-0.888924928,0.931764214
8493,PPM1D,-0.017719947,0.931863062
79607,FAM118B,0.166803953,0.931966745
7771,ZNF112,0.001226138,0.932087572
3920,LAMP2,0.325003575,0.932095032
54520,CCDC93,-0.027756553,0.932103206
92259,KGD4,-0.92082747,0.932242839
79932,KIAA0319L,0.071313439,0.932289095
5954,RCN1,0.107260249,0.932314898
92856,IMP4,-0.068137738,0.932318971
6335,SCN9A,0.695180217,0.932465787
84749,USP30,0.249337346,0.932551393
196264,MPZL3,-0.46185217,0.932764162
58516,SINHCAF,1.412482392,0.933132891
348180,CTU2,-0.938732365,0.933138883
340895,MALRD1,-1.411158942,0.933173698
55851,PSENEN,0.216193803,0.933217161
23568,ARL2BP,-0.004569917,0.933312787
317671,RFESD,0.04750116,0.933493779
57617,VPS18,0.009247062,0.933605703
4802,NFYC,0.191406604,0.933716585
9228,DLGAP2,0.002346243,0.933759224
11132,CAPN10,0.085689626,0.933779766
128486,FITM2,0.019964626,0.933789587
79947,DHDDS,0.114194824,0.933952952
3093,UBE2K,0.052848162,0.934298541
137075,CLDN23,-2.23532626,0.934306101
123872,DNAAF1,0.534183261,0.934392148
55183,RIF1,-0.007764891,0.934505131
59350,RXFP1,-0.293446906,0.934594816
84698,CAPS2,0.746899783,0.935137375
3062,HCRTR2,-0.513833023,0.935186504
79591,ARMH3,0.091610167,0.935232869
6871,TADA2A,-0.13335526,0.935355914
8646,CHRD,-0.215754957,0.935369667
4294,MAP3K10,-0.05247961,0.935400952
9527,GOSR1,-0.07140858,0.935579793
5899,RALB,-0.106961953,0.935581681
342371,ATXN1L,0.017996359,0.935615796
2653,GCSH,-0.157373496,0.935648895
128853,DUSP15,-0.1235108,0.935654484
342184,FMN1,-0.138902499,0.936023382
50486,G0S2,-0.960128271,0.93603656
84705,GTPBP3,0.087930538,0.936046174
2550,GABBR1,0.0386515,0.936114325
86,ACTL6A,-0.200635387,0.936248492
53828,FXYD4,-1.936998937,0.936325852
23197,FAF2,-0.047278472,0.936513326
5152,PDE9A,0.265961068,0.936777523
200373,CFAP221,0.255686539,0.936806954
167555,FAM151B,0.157302304,0.936810389
343641,TGM6,0.652353848,0.936895305
121457,IKBIP,-0.271709088,0.93690855
3551,IKBKB,0.003792604,0.937178208
1080,CFTR,-0.849064926,0.937194039
10058,ABCB6,0.136885527,0.93726906
4928,NUP98,-0.029089845,0.93754717
79582,SPAG16,0.07139597,0.937556507
79983,POF1B,-0.435996317,0.937580673
4033,IRAG2,-1.473929952,0.937651022
6786,STIM1,0.079822693,0.937654019
55321,TMEM74B,-0.301402002,0.93765889
282809,POC1B,-0.365098963,0.937789996
84959,UBASH3B,0.11398426,0.937989676
402160,CFAP99,1.245675085,0.938047093
7779,SLC30A1,0.204883681,0.938092706
57018,CCNL1,0.035240322,0.938187319
1775,DNASE1L2,-0.732580824,0.938202848
9360,PPIG,-0.012274539,0.938209888
5885,RAD21,0.065888305,0.938305655
729993,SHISA9,0.044130175,0.93853339
114987,WDR31,0.141968575,0.93875469
362,AQP5,-1.970165721,0.938757592
283927,NUDT7,-0.188327559,0.93879853
116115,ZNF526,-0.074970092,0.938827147
84766,CRACR2A,-0.533898982,0.938932789
144455,E2F7,-0.391282008,0.939001718
130916,MTERF4,0.111770116,0.939013595
51337,THEM6,-0.174814631,0.939106196
55142,HAUS2,-0.113979618,0.939144363
9424,KCNK6,-0.495012078,0.939169512
1981,EIF4G1,0.000717024,0.939173324
2339,FNTA,0.016156903,0.939265029
7123,CLEC3B,0.561638521,0.939371419
218,ALDH3A1,-0.120646861,0.939385361
57035,RSRP1,-0.062129727,0.939402584
284001,CCDC57,0.176130994,0.93964662
678,ZFP36L2,0.047655354,0.939755851
201164,PLD6,-1.447467059,0.939967206
26056,RAB11FIP5,0.043268858,0.940079495
10746,MAP3K2,0.040317815,0.940167682
10747,MASP2,-1.658648759,0.940233669
1388,ATF6B,0.139339309,0.940294335
8887,TAX1BP1,0.042477992,0.940297561
950,SCARB2,0.198108041,0.940351928
5226,PGD,0.188443485,0.940537828
8553,BHLHE40,0.07682022,0.940562148
79634,SCRN3,-0.033467392,0.940617437
7174,TPP2,-0.199282887,0.940620779
6927,HNF1A,-0.94967816,0.940644278
205564,SENP5,0.074196553,0.940710799
90624,LYRM7,0.262834574,0.94083687
64762,GAREM1,0.003119621,0.940838982
11108,PRDM4,-0.028214854,0.940936738
83850,ESYT3,-1.21299396,0.940939082
25778,DSTYK,0.055460851,0.941087833
150275,CCDC117,0.034718194,0.941193443
56606,SLC2A9,-0.344575675,0.941202027
27291,R3HCC1L,-0.212136775,0.941283582
8697,CDC23,0.058711339,0.941296387
84967,LSM10,-0.131908658,0.941465882
91445,RNF185,-0.093562627,0.941484634
10871,CD300C,0.340950508,0.941486758
318,NUDT2,0.223099912,0.941565637
6223,RPS19,0.032314734,0.94181022
65084,TMEM135,0.097277763,0.941827383
84699,CREB3L3,-0.366622663,0.941850049
653121,ZBTB8A,-0.125150262,0.941863572
137362,GOT1L1,-0.436359858,0.941865481
9970,NR1I3,0.251025552,0.941980339
219902,TLCD5,0.074563859,0.942012934
4846,NOS3,-0.224526989,0.942128036
374655,ZNF710,-0.012981363,0.942150268
7404,UTY,-0.203590512,0.942153598
344892,RTP2,0.110643573,0.942324746
54461,FBXW5,0.060754896,0.942393579
115701,ALPK2,-0.889776644,0.942415591
51601,LIPT1,-0.295841627,0.942446591
5534,PPP3R1,0.016481191,0.942468788
54918,CMTM6,-0.02540436,0.942505122
256356,GK5,-0.455043128,0.942519985
83985,SPNS1,0.041717168,0.942650413
9562,MINPP1,0.005145283,0.942697767
25939,SAMHD1,-0.242748802,0.942915903
79944,L2HGDH,-0.052925994,0.942969542
56106,PCDHGA10,0.176880547,0.942969719
7334,UBE2N,-0.038905321,0.942971998
83594,NUDT12,-0.324677767,0.943003107
55247,NEIL3,-1.281842576,0.943199924
347240,KIF24,0.299287344,0.9433856
57406,ABHD6,0.158885205,0.943441147
149499,LRRC71,0.220730332,0.943490787
414152,C10ORF105,-0.249803369,0.943497434
23176,SEPTIN8,0.005526846,0.943721775
79573,TTC13,0.056359792,0.943794768
100131187,TSTD1,0.111742524,0.943815931
27304,MOCS3,0.173963312,0.943870981
157567,ANKRD46,0.067667032,0.944046107
58500,ZNF250,-0.068546506,0.944065038
51267,CLEC1A,0.754789417,0.944103354
7439,BEST1,0.112009071,0.944177268
54662,TBC1D13,0.103410271,0.944196138
3769,KCNJ13,0.53432584,0.944198935
9776,ATG13,0.115446276,0.94422503
7293,TNFRSF4,-1.376456268,0.944252421
117246,FTSJ3,0.007494719,0.944451824
285362,SUMF1,0.084283332,0.94445569
83483,PLVAP,-0.299466316,0.944548908
2524,FUT2,-0.722543591,0.94469791
23127,COLGALT2,-0.565120529,0.944815068
1318,SLC31A2,-0.099416881,0.944818502
50507,NOX4,0.733140538,0.944859644
113189,CHST14,-0.282607889,0.944860263
4363,ABCC1,0.131401284,0.944904529
122809,SOCS4,-0.017303192,0.945208618
154007,SNRNP48,-0.058390602,0.945240493
23214,XPO6,-0.028377546,0.945271642
116179,TGM7,-1.173375689,0.945314294
1050,CEBPA,-0.393977509,0.945329841
6843,VAMP1,-0.461951581,0.945454378
59084,ENPP5,0.061284727,0.945511676
9928,KIF14,-1.107229794,0.945616854
8496,PPFIBP1,-0.05313194,0.945768401
27124,INPP5J,-0.16450068,0.945881498
6572,SLC18A3,-0.160176422,0.945997702
60436,TGIF2,-0.356798062,0.946239645
160728,SLC5A8,-1.133972901,0.946474371
28971,AAMDC,0.215456579,0.946579726
643382,TMEM253,0.314282463,0.946746258
84976,DISP1,-0.194441411,0.946759739
148932,MOB3C,0.413230293,0.946773891
203547,VMA21,0.053757729,0.946883167
4828,NMB,-0.083444706,0.946920205
283576,ZDHHC22,-0.418305655,0.946934207
84435,ADGRA1,0.065416255,0.946979347
64582,GPR135,0.077313854,0.947005585
159686,CFAP58,0.214731572,0.94706689
5754,PTK7,-0.057286353,0.947116062
22918,CD93,-0.071051066,0.947193284
51412,ACTL6B,0.14492358,0.947209526
166929,SGMS2,-0.07464807,0.947245843
374403,TBC1D10C,-0.286919641,0.947283433
10677,AVIL,-0.301902107,0.947420088
2529,FUT7,-2.914627207,0.947657038
9118,INA,-0.042072689,0.947757232
9497,SLC4A7,-0.16577367,0.947760038
8644,AKR1C3,0.189662415,0.947867907
80173,IFT74,0.246382075,0.947971848
8034,SLC25A16,0.002338095,0.948020655
4958,OMD,-0.334977678,0.948021079
79713,IGFLR1,-0.002882425,0.948147111
79834,PEAK1,-0.233697014,0.948198735
8545,CGGBP1,0.026804722,0.948262309
64116,SLC39A8,-0.419310313,0.948294796
124842,TMEM132E,-0.118813803,0.948318842
